ObjectId,Attribute,Order,Name1,Name2,Expression,Flag,LvExtra
-2147483019,6,,,"tblEvaluee_Statistics.PostJobMatch4","[tblEvaluee_Post_Job_Summary].[SumOfPO04]",0,
-2147483019,6,,,"tblEvaluee_Statistics.PostJobMatch5","[tblEvaluee_Post_Job_Summary].[SumOfPO05]",0,
-2147483019,6,,,"tblEvaluee_Statistics.PostJobMatch6","[tblEvaluee_Post_Job_Summary].[SumOfPO06]",0,
-2147483019,6,,,"tblEvaluee_Statistics.PostJobMatch7","[tblEvaluee_Post_Job_Summary].[SumOfPO07]",0,
-2147483019,6,,,"tblEvaluee_Statistics.PostJobMatch8","[tblEvaluee_Post_Job_Summary].[SumOfPO08]",0,
-2147483019,6,,,"tblEvaluee_Statistics.PostJobMatch9","[tblEvaluee_Post_Job_Summary].[SumOfPO09]",0,
-2147483019,7,,"tblEvaluee_Statistics","tblEvaluee_Post_Job_Summary","tblEvaluee_Statistics.PersonID = tblEvaluee_Post_Job_Summary.PersonID",1,
-2147483019,8,,,,"(((tblEvaluee_Statistics.PersonID)=0))",,
-2147483018,0,,,,,0,
-2147483018,255,,,,,,
-2147483018,1,,,,,5,
-2147483018,3,,,,,0,
-2147483018,5,,"tblEvaluee_Post_ECLR",,,,
-2147483018,6,,,,"tblEvaluee_Post_ECLR.*",0,
-2147483018,6,,,,"tblEvaluee_Post_ECLR.PersonID",0,
-2147483018,8,,,,"(((tblEvaluee_Post_ECLR.PersonID)=0))",,
-2147483017,0,,,,,0,
-2147483017,255,,,,,,
-2147483017,1,,"tblEvaluee_Post_ECLR",,,3,
-2147483017,2,,"pInflation_Rate",,,7,
-2147483017,2,,"pECLR_Rate",,,7,
-2147483017,2,,"pECLR_Mean_1",,,7,
-2147483017,2,,"pECLR_Mean_2",,,7,
-2147483017,2,,"pECLR_10Var_1",,,7,
-2147483017,2,,"pECLR_10Var_2",,,7,
-2147483017,2,,"pECLR_Median_1",,,7,
-2147483017,2,,"pECLR_Median_2",,,7,
-2147483017,2,,"pECLR_25Var_1",,,7,
-2147483017,2,,"pECLR_25Var_2",,,7,
-2147483017,2,,"pECLR_75Var_1",,,7,
-2147483017,2,,"pECLR_75Var_2",,,7,
-2147483017,2,,"pECLR_90Var_1",,,7,
-2147483017,2,,"pECLR_90Var_2",,,7,
-2147483017,3,,,,,0,
-2147483017,5,,"tblEvaluee_Post_Jobs",,,,
-2147483017,6,,,"PersonID","tblEvaluee_Post_Jobs.PersonID",0,
-2147483017,6,,,"Dot_Code","tblEvaluee_Post_Jobs.Dot_Code",0,
-2147483017,6,,"MVQ","MVQ","tblEvaluee_Post_Jobs.VQ",0,
-2147483017,6,,"AVQ","AVQ","tblEvaluee_Post_Jobs.VQ",0,
-2147483017,6,,"NVQ","NVQ","tblEvaluee_Post_Jobs.VQ",0,
-2147483017,6,,"PostMean","PostMean","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_Mean_1]*[VQ])+[pECLR_Mean_2])",0,
-2147483017,6,,"Post10","Post10","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_10Var_1]*[VQ])+([pECLR_10Var_2]))",0,
-2147483017,6,,"Post25","Post25","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_25Var_1]*[VQ])+([pECLR_25Var_2]))",0,
-2147483017,6,,"PostMedian","PostMedian","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_Median_1]*[VQ])+([pECLR_Median_2]))",0,
-2147483017,6,,"Post75","Post75","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_75Var_1]*[VQ])+([pECLR_75Var_2]))",0,
-2147483017,6,,"Post90","Post90","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_90Var_1]*[VQ])+([pECLR_90Var_2]))",0,
-2147483017,8,,,,"(((tblEvaluee_Post_Jobs.PersonID)=0))",,
-2147483016,0,,,,,0,
-2147483016,255,,,,,,
-2147483016,1,,,,,4,
-2147483016,2,,"pInflation_Rate",,,7,
-2147483016,2,,"pECLR_Rate",,,7,
-2147483016,2,,"pECLR_Mean_1",,,7,
-2147483016,2,,"pECLR_Mean_2",,,7,
-2147483016,2,,"pECLR_10Var_1",,,7,
-2147483016,2,,"pECLR_10Var_2",,,7,
-2147483016,2,,"pECLR_Median_1",,,7,
-2147483016,2,,"pECLR_Median_2",,,7,
-2147483016,2,,"pECLR_25Var_1",,,7,
-2147483016,2,,"pECLR_25Var_2",,,7,
-2147483016,2,,"pECLR_75Var_1",,,7,
-2147483016,2,,"pECLR_75Var_2",,,7,
-2147483016,2,,"pECLR_90Var_1",,,7,
-2147483016,2,,"pECLR_90Var_2",,,7,
-2147483016,3,,,,,0,
-2147483016,5,,"tblEvaluee_Post_ECLR",,,,
-2147483016,6,,,"tblEvaluee_Post_ECLR.PostMean","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_Mean_1]*[MVQ])+[pECLR_Mean_2])",0,
-2147483016,6,,,"tblEvaluee_Post_ECLR.Post10","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_10Var_1]*[MVQ])+([pECLR_10Var_2]))",0,
-2147483016,6,,,"tblEvaluee_Post_ECLR.Post25","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_25Var_1]*[MVQ])+([pECLR_25Var_2]))",0,
-2147483016,6,,,"tblEvaluee_Post_ECLR.PostMedian","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_Median_1]*[MVQ])+([pECLR_Median_2]))",0,
-2147483016,6,,,"tblEvaluee_Post_ECLR.Post75","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_75Var_1]*[MVQ])+([pECLR_75Var_2]))",0,
-2147483016,6,,,"tblEvaluee_Post_ECLR.Post90","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_90Var_1]*[MVQ])+([pECLR_90Var_2]))",0,
-2147483016,8,,,,"(((tblEvaluee_Post_ECLR.PersonID)=0) AND ((tblEvaluee_Post_ECLR.MVQ)>=100 And (tblEvaluee_Post_ECLR.MVQ)<109))",,
-2147483015,0,,,,,0,
-2147483015,255,,,,,,
-2147483015,1,,,,,4,
-2147483015,2,,"pInflation_Rate",,,7,
-2147483015,2,,"pECLR_Rate",,,7,
-2147483015,2,,"pECLR_Mean_1",,,7,
-2147483015,2,,"pECLR_Mean_2",,,7,
-2147483015,2,,"pECLR_10Var_1",,,7,
-2147483015,2,,"pECLR_10Var_2",,,7,
-2147483015,2,,"pECLR_Median_1",,,7,
-2147483015,2,,"pECLR_Median_2",,,7,
-2147483015,2,,"pECLR_25Var_1",,,7,
-2147483015,2,,"pECLR_25Var_2",,,7,
-2147483015,2,,"pECLR_75Var_1",,,7,
-2147483015,2,,"pECLR_75Var_2",,,7,
-2147483015,2,,"pECLR_90Var_1",,,7,
-2147483015,2,,"pECLR_90Var_2",,,7,
-2147483015,3,,,,,0,
-2147483015,5,,"tblEvaluee_Post_ECLR",,,,
-2147483015,6,,,"tblEvaluee_Post_ECLR.PostMean","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_Mean_1]*[MVQ])+[pECLR_Mean_2])",0,
-2147483015,6,,,"tblEvaluee_Post_ECLR.Post10","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_10Var_1]*[MVQ])+([pECLR_10Var_2]))",0,
-2147483015,6,,,"tblEvaluee_Post_ECLR.Post25","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_25Var_1]*[MVQ])+([pECLR_25Var_2]))",0,
-2147483015,6,,,"tblEvaluee_Post_ECLR.PostMedian","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_Median_1]*[MVQ])+([pECLR_Median_2]))",0,
-2147483015,6,,,"tblEvaluee_Post_ECLR.Post75","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_75Var_1]*[MVQ])+([pECLR_75Var_2]))",0,
-2147483015,6,,,"tblEvaluee_Post_ECLR.Post90","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_90Var_1]*[MVQ])+([pECLR_90Var_2]))",0,
-2147483015,8,,,,"(((tblEvaluee_Post_ECLR.PersonID)=0) AND ((tblEvaluee_Post_ECLR.MVQ)>=109 And (tblEvaluee_Post_ECLR.MVQ)<144))",,
-2147483014,0,,,,,0,
-2147483014,255,,,,,,
-2147483014,1,,,,,4,
-2147483014,2,,"pInflation_Rate",,,7,
-2147483014,2,,"pECLR_Rate",,,7,
-2147483014,2,,"pECLR_Mean_1",,,7,
-2147483014,2,,"pECLR_Mean_2",,,7,
-2147483014,2,,"pECLR_10Var_1",,,7,
-2147483014,2,,"pECLR_10Var_2",,,7,
-2147483014,2,,"pECLR_Median_1",,,7,
-2147483014,2,,"pECLR_Median_2",,,7,
-2147483014,2,,"pECLR_25Var_1",,,7,
-2147483014,2,,"pECLR_25Var_2",,,7,
-2147483014,2,,"pECLR_75Var_1",,,7,
-2147483014,2,,"pECLR_75Var_2",,,7,
-2147483014,2,,"pECLR_90Var_1",,,7,
-2147483014,2,,"pECLR_90Var_2",,,7,
-2147483014,3,,,,,0,
-2147483014,5,,"tblEvaluee_Post_ECLR",,,,
-2147483014,6,,,"tblEvaluee_Post_ECLR.PostMean","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_Mean_1]*[MVQ])+[pECLR_Mean_2])",0,
-2147483014,6,,,"tblEvaluee_Post_ECLR.Post10","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_10Var_1]*[MVQ])+([pECLR_10Var_2]))",0,
-2147483014,6,,,"tblEvaluee_Post_ECLR.Post25","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_25Var_1]*[MVQ])+([pECLR_25Var_2]))",0,
-2147483014,6,,,"tblEvaluee_Post_ECLR.PostMedian","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_Median_1]*[MVQ])+([pECLR_Median_2]))",0,
-2147483014,6,,,"tblEvaluee_Post_ECLR.Post75","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_75Var_1]*[MVQ])+([pECLR_75Var_2]))",0,
-2147483014,6,,,"tblEvaluee_Post_ECLR.Post90","([pInflation_Rate]*[pECLR_Rate])*(([pECLR_90Var_1]*[MVQ])+([pECLR_90Var_2]))",0,
-2147483014,8,,,,"(((tblEvaluee_Post_ECLR.PersonID)=0) AND ((tblEvaluee_Post_ECLR.MVQ)>=144))",,
-2147483013,0,,,,,0,
-2147483013,255,,,,,,
-2147483013,1,,,,,5,
-2147483013,3,,,,,0,
-2147483013,5,,"tblEvaluee_Post_ECLR_Summary",,,,
-2147483013,6,,,,"tblEvaluee_Post_ECLR_Summary.PersonID",0,
-2147483013,6,,,,"tblEvaluee_Post_ECLR_Summary.*",0,
-2147483013,8,,,,"(((tblEvaluee_Post_ECLR_Summary.PersonID)=0))",,
-2147483012,0,,,,,0,
-2147483012,255,,,,,,
-2147483012,1,,"tblEvaluee_Post_ECLR_Summary",,,3,
-2147483012,3,,,,,0,
-2147483012,5,,"tblEvaluee_Post_ECLR",,,,
-2147483012,6,,,"PersonID","tblEvaluee_Post_ECLR.PersonID",0,
-2147483012,6,,"Max_VQ","Max_VQ","Max(tblEvaluee_Post_ECLR.MVQ)",0,
-2147483012,6,,"Avg_VQ","Avg_VQ","Avg(tblEvaluee_Post_ECLR.AVQ)",0,
-2147483012,6,,"Min_VQ","Min_VQ","Min(tblEvaluee_Post_ECLR.NVQ)",0,
-2147483012,6,,"POMean","POMean","Avg(tblEvaluee_Post_ECLR.PostMean)",0,
-2147483012,6,,"PO10","PO10","Avg(tblEvaluee_Post_ECLR.Post10)",0,
-2147483012,6,,"PO25","PO25","Avg(tblEvaluee_Post_ECLR.Post25)",0,
-2147483012,6,,"POMedian","POMedian","Avg(tblEvaluee_Post_ECLR.PostMedian)",0,
-2147483012,6,,"PO75","PO75","Avg(tblEvaluee_Post_ECLR.Post75)",0,
-2147483012,6,,"PO90","PO90","Avg(tblEvaluee_Post_ECLR.Post90)",0,
-2147483012,9,,,,"tblEvaluee_Post_ECLR.PersonID",0,
-2147483012,10,,,,"(((tblEvaluee_Post_ECLR.PersonID)=0))",,
-2147483011,0,,,,,0,
-2147483011,255,,,,,,
-2147483011,1,,,,,1,
-2147483011,3,,,,,0,
-2147483011,5,,"tblXLU_Household_Chore_Categories",,,,
-2147483011,6,,,,"tblXLU_Household_Chore_Categories.Household_Chore_Category_ID",0,
-2147483011,6,,,,"tblXLU_Household_Chore_Categories.Household_Chore_Category_Desc",0,
-2147483011,6,,,,"tblXLU_Household_Chore_Categories.Sort_Order",0,
-2147483011,11,,,,"tblXLU_Household_Chore_Categories.Sort_Order",,
-2147483010,0,,,,,0,
-2147483010,255,,,,,,
-2147483010,1,,,,,1,
-2147483010,3,,,,,0,
-2147483010,5,,"tblXLU_Household_Chore_Categories",,,,
-2147483010,6,,,,"tblXLU_Household_Chore_Categories.*",0,
-2147483010,11,,,,"tblXLU_Household_Chore_Categories.Sort_Order",,
-2147483009,0,,,,,0,
-2147483009,255,,,,,,
-2147483009,1,,,,,1,
-2147483009,3,,,,,0,
-2147483009,5,,"tblXLU_Household_Chore_Items",,,,
-2147483009,5,,"tblXLU_Household_Chore_Categories",,,,
-2147483009,6,,,,"tblXLU_Household_Chore_Items.Household_Chore_Item_ID",0,
-2147483009,6,,,,"tblXLU_Household_Chore_Items.Household_Chore_Item_Desc",0,
-2147483009,6,,,,"tblXLU_Household_Chore_Categories.Sort_Order",0,
-2147483009,6,,,,"tblXLU_Household_Chore_Items.Sort_Order",0,
-2147483009,6,,,,"tblXLU_Household_Chore_Items.Household_Chore_Category_ID",0,
-2147483009,7,,"tblXLU_Household_Chore_Items","tblXLU_Household_Chore_Categories","tblXLU_Household_Chore_Items.Household_Chore_Category_ID = tblXLU_Household_Chore_Categories.Household_Chore_Category_ID",1,
-2147483009,11,,,,"tblXLU_Household_Chore_Categories.Sort_Order",,
-2147483009,11,,,,"tblXLU_Household_Chore_Items.Sort_Order",,
-2147483008,0,,,,,0,
-2147483008,255,,,,,,
-2147483008,1,,,,,1,
-2147483008,3,,,,,0,
-2147483008,5,,"tblXLU_Household_Chore_Items",,,,
-2147483008,6,,,,"tblXLU_Household_Chore_Items.*",0,
-2147483008,6,,,,"tblXLU_Household_Chore_Items.Sort_Order",0,
-2147483007,0,,,,,0,
-2147483007,255,,,,,,
-2147483007,1,,,,,5,
-2147483007,3,,,,,0,
-2147483007,5,,"tblIMPORT_JobSpy",,,,
-2147483007,6,,,,"tblIMPORT_JobSpy.*",0,
-2147483007,6,,"Expr1",,"[ort_]",0,
-2147483006,0,,,,,0,
-2147483006,255,,,,,,
-2147483006,1,,,,,4,
-2147483006,3,,,,,0,
-2147483006,5,,"tblIMPORT_USBLS_All_May_2023_data",,,,
-2147483006,6,,,"tblIMPORT_USBLS_All_May_2023_data.Import_File","""all_data_M_2023.xlsx""",0,
-2147483006,6,,,"tblIMPORT_USBLS_All_May_2023_data.Import_Source","""USBLS OEW ALL Data""",0,
-2147483006,6,,,"tblIMPORT_USBLS_All_May_2023_data.Import_Source_Date","#5/1/2023#",0,
-2147483006,8,,,,"(((tblIMPORT_USBLS_All_May_2023_data.Import_File) Is Null))",,
-2147483005,0,,,,,0,
-2147483005,255,,,,,,
-2147483005,1,,,,,4,
-2147483005,3,,,,,0,
-2147483005,5,,"tblIMPORT_USBLS_All_data",,,,
-2147483005,6,,,"tblIMPORT_USBLS_All_data.H_MEAN_High","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147483005,6,,,"tblIMPORT_USBLS_All_data.High_Message","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147483005,6,,,"tblIMPORT_USBLS_All_data.H_MEAN","Null",0,
-2147483005,8,,,,"(((tblIMPORT_USBLS_All_data.H_MEAN)=""#""))",,
-2147483004,0,,,,,0,
-2147483004,255,,,,,,
-2147483004,1,,,,,4,
-2147483004,3,,,,,0,
-2147483004,5,,"tblIMPORT_USBLS_All_data",,,,
-2147483004,6,,,"tblIMPORT_USBLS_All_data.A_MEAN_High","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147483004,6,,,"tblIMPORT_USBLS_All_data.High_Message","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147483004,6,,,"tblIMPORT_USBLS_All_data.A_MEAN","Null",0,
-2147483004,8,,,,"(((tblIMPORT_USBLS_All_data.A_MEAN)=""#""))",,
-2147483003,0,,,,,0,
-2147483003,255,,,,,,
-2147483003,1,,,,,4,
-2147483003,3,,,,,0,
-2147483003,5,,"tblIMPORT_USBLS_All_data",,,,
-2147483003,6,,,"tblIMPORT_USBLS_All_data.H_PCT10_High","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147483003,6,,,"tblIMPORT_USBLS_All_data.High_Message","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147483003,6,,,"tblIMPORT_USBLS_All_data.H_PCT10","Null",0,
-2147483003,8,,,,"(((tblIMPORT_USBLS_All_data.H_PCT10)=""#""))",,
-2147483002,0,,,,,0,
-2147483002,255,,,,,,
-2147483002,1,,,,,4,
-2147483002,3,,,,,0,
-2147483002,5,,"tblIMPORT_USBLS_All_data",,,,
-2147483002,6,,,"tblIMPORT_USBLS_All_data.High_Message","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147483002,6,,,"tblIMPORT_USBLS_All_data.H_PCT25_High","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147483002,6,,,"tblIMPORT_USBLS_All_data.H_PCT25","Null",0,
-2147483002,8,,,,"(((tblIMPORT_USBLS_All_data.H_PCT25)=""#""))",,
-2147483001,0,,,,,0,
-2147483001,255,,,,,,
-2147483001,1,,,,,4,
-2147483001,3,,,,,0,
-2147483001,5,,"tblIMPORT_USBLS_All_data",,,,
-2147483001,6,,,"tblIMPORT_USBLS_All_data.H_MEDIAN","Null",0,
-2147483001,6,,,"tblIMPORT_USBLS_All_data.High_Message","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147483001,6,,,"tblIMPORT_USBLS_All_data.H_MEDIAN_High","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147483001,8,,,,"(((tblIMPORT_USBLS_All_data.H_MEDIAN)=""#""))",,
-2147483000,0,,,,,0,
-2147483000,255,,,,,,
-2147483000,1,,,,,4,
-2147483000,3,,,,,0,
-2147483000,5,,"tblIMPORT_USBLS_All_data",,,,
-2147483000,6,,,"tblIMPORT_USBLS_All_data.H_PCT75","Null",0,
-2147483000,6,,,"tblIMPORT_USBLS_All_data.High_Message","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147483000,6,,,"tblIMPORT_USBLS_All_data.H_PCT75_High","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147483000,8,,,,"(((tblIMPORT_USBLS_All_data.H_PCT75)=""#""))",,
-2147482999,0,,,,,0,
-2147482999,255,,,,,,
-2147482999,1,,,,,4,
-2147482999,3,,,,,0,
-2147482999,5,,"tblIMPORT_USBLS_All_data",,,,
-2147482999,6,,,"tblIMPORT_USBLS_All_data.H_PCT90","Null",0,
-2147482999,6,,,"tblIMPORT_USBLS_All_data.High_Message","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147482999,6,,,"tblIMPORT_USBLS_All_data.H_PCT90_High","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147482999,8,,,,"(((tblIMPORT_USBLS_All_data.H_PCT90)=""#""))",,
-2147482998,0,,,,,0,
-2147482998,255,,,,,,
-2147482998,1,,,,,4,
-2147482998,3,,,,,0,
-2147482998,5,,"tblIMPORT_USBLS_All_data",,,,
-2147482998,6,,,"tblIMPORT_USBLS_All_data.A_PCT10","Null",0,
-2147482998,6,,,"tblIMPORT_USBLS_All_data.High_Message","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147482998,6,,,"tblIMPORT_USBLS_All_data.A_PCT10_High","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147482998,8,,,,"(((tblIMPORT_USBLS_All_data.A_PCT10)=""#""))",,
-2147482997,0,,,,,0,
-2147482997,255,,,,,,
-2147482997,1,,,,,4,
-2147482997,3,,,,,0,
-2147482997,5,,"tblIMPORT_USBLS_All_data",,,,
-2147482997,6,,,"tblIMPORT_USBLS_All_data.A_PCT25","Null",0,
-2147482997,6,,,"tblIMPORT_USBLS_All_data.A_PCT25_High","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147482997,6,,,"tblIMPORT_USBLS_All_data.High_Message","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147482969,1,,,,,4,
-2147482969,3,,,,,0,
-2147482969,5,,"tblIMPORT_USBLS_state_data",,,,
-2147482969,6,,,"tblIMPORT_USBLS_state_data.A_PCT10_High","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147482969,6,,,"tblIMPORT_USBLS_state_data.A_PCT10","Null",0,
-2147482969,6,,,"tblIMPORT_USBLS_state_data.High_Message","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147482969,8,,,,"(((tblIMPORT_USBLS_state_data.A_PCT10)=""#""))",,
-2147482968,0,,,,,0,
-2147482968,255,,,,,,
-2147482968,1,,,,,4,
-2147482968,3,,,,,0,
-2147482968,5,,"tblIMPORT_USBLS_state_data",,,,
-2147482968,6,,,"tblIMPORT_USBLS_state_data.A_PCT25_High","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147482968,6,,,"tblIMPORT_USBLS_state_data.High_Message","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147482968,6,,,"tblIMPORT_USBLS_state_data.A_PCT25","Null",0,
-2147482968,8,,,,"(((tblIMPORT_USBLS_state_data.A_PCT25)=""#""))",,
-2147482967,0,,,,,0,
-2147482967,255,,,,,,
-2147482967,1,,,,,4,
-2147482967,3,,,,,0,
-2147482967,5,,"tblIMPORT_USBLS_state_data",,,,
-2147482967,6,,,"tblIMPORT_USBLS_state_data.A_MEDIAN_High","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147482967,6,,,"tblIMPORT_USBLS_state_data.High_Message","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147482967,6,,,"tblIMPORT_USBLS_state_data.A_MEDIAN","Null",0,
-2147482967,8,,,,"(((tblIMPORT_USBLS_state_data.A_MEDIAN)=""#""))",,
-2147482966,0,,,,,0,
-2147482966,255,,,,,,
-2147482966,1,,,,,4,
-2147482966,3,,,,,0,
-2147482966,5,,"tblIMPORT_USBLS_state_data",,,,
-2147482966,6,,,"tblIMPORT_USBLS_state_data.A_PCT75_High","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147482966,6,,,"tblIMPORT_USBLS_state_data.High_Message","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147482966,6,,,"tblIMPORT_USBLS_state_data.A_PCT75","Null",0,
-2147482966,8,,,,"(((tblIMPORT_USBLS_state_data.A_PCT75)=""#""))",,
-2147482965,0,,,,,0,
-2147482965,255,,,,,,
-2147482965,1,,,,,4,
-2147482965,3,,,,,0,
-2147482965,5,,"tblIMPORT_USBLS_state_data",,,,
-2147482965,6,,,"tblIMPORT_USBLS_state_data.A_PCT90_High","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147482965,6,,,"tblIMPORT_USBLS_state_data.High_Message","""This wage is equal to or greater than $115.00 per hour or $239,200 per year.""",0,
-2147482965,6,,,"tblIMPORT_USBLS_state_data.A_PCT90_High","Null",0,
-2147482965,8,,,,"(((tblIMPORT_USBLS_state_data.A_PCT90_High)=""#""))",,
-2147482964,0,,,,,0,
-2147482964,255,,,,,,
-2147482964,1,,,,,5,
-2147482964,3,,,,,0,
-2147482964,5,,"tblXLU_USBLS_OES",,,,
-2147482964,6,,,,"tblXLU_USBLS_OES.*",0,
-2147482963,0,,,,,0,
-2147482963,255,,,,,,
-2147482963,1,,"tblXLU_USBLS_OES",,,3,
-2147482963,3,,,,,0,
-2147482963,5,,"tblIMPORT_USBLS_state_data",,,,
-2147482963,6,,,,"tblIMPORT_USBLS_state_data.*",0,
-2147482962,0,,,,,0,
-2147482962,255,,,,,,
-2147482962,1,,,,,5,
-2147482962,3,,,,,0,
-2147482962,5,,"tblIMPORT_USBLS_state_data",,,,
-2147482962,6,,,,"tblIMPORT_USBLS_state_data.*",0,
-2147482961,0,,,,,0,
-2147482961,255,,,,,,
-2147482961,1,,,,,1,
-2147482961,3,,,,,0,
-2147482961,5,,"tblEvaluee_Occupations",,,,
-2147482961,5,,"tblXLU_SVPLevels",,,,
-2147482961,5,,"tblPeople",,,,
-2147482961,5,,"tblXLU_Occupation_Details",,,,
-2147482961,6,,"Evaluee_Name",,"[FirstName] & "" "" & [MiddleName] & "" "" & [LastName]",0,
-2147482961,6,,,,"tblEvaluee_Occupations.PersonID",0,
-2147482961,6,,,,"tblEvaluee_Occupations.OccupationID",0,
-2147482961,6,,,,"tblEvaluee_Occupations.Dot_Code",0,
-2147482961,6,,,,"tblEvaluee_Occupations.Title",0,
-2147482961,6,,,,"tblEvaluee_Occupations.VQ",0,
-2147482961,6,,,,"tblXLU_SVPLevels.SVPDescription",0,
-2147482961,6,,,,"tblXLU_SVPLevels.SVPSkill",0,
-2147482961,6,,,,"tblXLU_Occupation_Details.Svp",0,
-2147482961,6,,,,"tblEvaluee_Occupations.GEDR1",0,
-2147482961,6,,,,"tblEvaluee_Occupations.GEDM1",0,
-2147482961,6,,,,"tblEvaluee_Occupations.GEDL1",0,
-2147482961,6,,,,"tblEvaluee_Occupations.SVP1",0,
-2147482961,6,,,,"tblEvaluee_Occupations.APTG1",0,
-2147482961,6,,,,"tblEvaluee_Occupations.APTV1",0,
-2147482961,6,,,,"tblEvaluee_Occupations.APTN1",0,
-2147482961,6,,,,"tblEvaluee_Occupations.APTS1",0,
-2147482961,6,,,,"tblEvaluee_Occupations.APTP1",0,
-2147482961,6,,,,"tblEvaluee_Occupations.APTQ1",0,
-2147482961,6,,,,"tblEvaluee_Occupations.APTK1",0,
-2147482961,6,,,,"tblEvaluee_Occupations.APTF1",0,
-2147482961,6,,,,"tblEvaluee_Occupations.APTM1",0,
-2147482961,6,,,,"tblEvaluee_Occupations.APTE1",0,
-2147482961,6,,,,"tblEvaluee_Occupations.APTC1",0,
-2147482961,6,,,,"tblEvaluee_Occupations.PD11",0,
-2147482961,6,,,,"tblEvaluee_Occupations.PD21",0,
-2147482961,6,,,,"tblEvaluee_Occupations.PD31",0,
-2147482961,6,,,,"tblEvaluee_Occupations.PD41",0,
-2147482961,6,,,,"tblEvaluee_Occupations.PD51",0,
-2147482961,6,,,,"tblEvaluee_Occupations.PD61",0,
-2147482961,6,,,,"tblEvaluee_Occupations.EC11",0,
-2147482961,6,,,,"tblEvaluee_Occupations.EC21",0,
-2147482961,6,,,,"tblEvaluee_Occupations.EC31",0,
-2147482961,6,,,,"tblEvaluee_Occupations.EC41",0,
-2147482961,6,,,,"tblEvaluee_Occupations.EC51",0,
-2147482961,6,,,,"tblEvaluee_Occupations.EC61",0,
-2147482961,6,,,,"tblEvaluee_Occupations.EC71",0,
-2147482961,7,,"tblEvaluee_Occupations","tblXLU_SVPLevels","tblEvaluee_Occupations.SVP1 = tblXLU_SVPLevels.SVPLevel",2,
-2147482961,7,,"tblEvaluee_Occupations","tblPeople","tblEvaluee_Occupations.PersonID = tblPeople.PersonID",1,
-2147482961,7,,"tblEvaluee_Occupations","tblXLU_Occupation_Details","tblEvaluee_Occupations.OccupationID = tblXLU_Occupation_Details.TitleRecordNumber",2,
-2147482961,11,,,,"tblEvaluee_Occupations.Dot_Code",,
